Time,Job,Node,Task,Duration
711.5,0,CCPU_10473,Run,711.5
711.5,0,CCPU_10474,Run,711.5
711.5,0,CCPU_10475,Run,711.5
711.5,0,CCPU_10476,Run,711.5
711.5,0,CCPU_10477,Run,711.5
711.5,0,CCPU_10478,Run,711.5
711.5,0,CCPU_10479,Run,711.5
711.5,0,CCPU_1048,Run,711.5
711.5,0,CCPU_10480,Run,711.5
711.5,0,CCPU_10481,Run,711.5
711.5,0,CCPU_10482,Run,711.5
711.5,0,CCPU_10483,Run,711.5
711.5,0,CCPU_10484,Run,711.5
711.5,0,CCPU_10485,Run,711.5
711.5,0,CCPU_10486,Run,711.5
711.5,0,CCPU_10487,Run,711.5
711.5,0,CCPU_10488,Run,711.5
711.5,0,CCPU_10489,Run,711.5
711.5,0,CCPU_1049,Run,711.5
711.5,0,CCPU_10490,Run,711.5
711.5,0,CCPU_10491,Run,711.5
711.5,0,CCPU_10492,Run,711.5
711.5,0,CCPU_10493,Run,711.5
711.5,0,CCPU_10494,Run,711.5
711.5,0,CCPU_10495,Run,711.5
711.5,0,CCPU_10496,Run,711.5
711.5,0,CCPU_10497,Run,711.5
711.5,0,CCPU_10498,Run,711.5
711.5,0,CCPU_10499,Run,711.5
711.5,0,CCPU_105,Run,711.5
711.5,0,CCPU_1050,Run,711.5
711.5,0,CCPU_10500,Run,711.5
711.5,0,CCPU_10501,Run,711.5
711.5,0,CCPU_10502,Run,711.5
711.5,0,CCPU_10503,Run,711.5
711.5,0,CCPU_10504,Run,711.5
711.5,0,CCPU_10505,Run,711.5
711.5,0,CCPU_10506,Run,711.5
711.5,0,CCPU_10507,Run,711.5
711.5,0,CCPU_10508,Run,711.5
711.5,0,CCPU_10509,Run,711.5
711.5,0,CCPU_1051,Run,711.5
711.5,0,CCPU_10510,Run,711.5
711.5,0,CCPU_10511,Run,711.5
711.5,0,CCPU_10512,Run,711.5
711.5,0,CCPU_10513,Run,711.5
711.5,0,CCPU_10514,Run,711.5
711.5,0,CCPU_10515,Run,711.5
711.5,0,CCPU_10516,Run,711.5
711.5,0,CCPU_10517,Run,711.5
711.5,0,CCPU_10518,Run,711.5
711.5,0,CCPU_10519,Run,711.5
711.5,0,CCPU_1052,Run,711.5
711.5,0,CCPU_10520,Run,711.5
711.5,0,CCPU_10521,Run,711.5
711.5,0,CCPU_10522,Run,711.5
711.5,0,CCPU_10523,Run,711.5
711.5,0,CCPU_10524,Run,711.5
711.5,0,CCPU_10525,Run,711.5
711.5,0,CCPU_10526,Run,711.5
711.5,0,CCPU_10527,Run,711.5
711.5,0,CCPU_10528,Run,711.5
711.5,0,CCPU_10529,Run,711.5
711.5,0,CCPU_1053,Run,711.5
711.5,0,CCPU_10530,Run,711.5
711.5,0,CCPU_10531,Run,711.5
711.5,0,CCPU_10532,Run,711.5
711.5,0,CCPU_10533,Run,711.5
711.5,0,CCPU_10534,Run,711.5
711.5,0,CCPU_10535,Run,711.5
711.5,0,CCPU_10536,Run,711.5
711.5,0,CCPU_10537,Run,711.5
711.5,0,CCPU_10538,Run,711.5
711.5,0,CCPU_10539,Run,711.5
711.5,0,CCPU_1054,Run,711.5
711.5,0,CCPU_10540,Run,711.5
711.5,0,CCPU_10541,Run,711.5
711.5,0,CCPU_10542,Run,711.5
711.5,0,CCPU_10543,Run,711.5
711.5,0,CCPU_10544,Run,711.5
711.5,0,CCPU_10545,Run,711.5
711.5,0,CCPU_10546,Run,711.5
711.5,0,CCPU_10547,Run,711.5
711.5,0,CCPU_10548,Run,711.5
711.5,0,CCPU_10549,Run,711.5
711.5,0,CCPU_1055,Run,711.5
711.5,0,CCPU_10550,Run,711.5
711.5,0,CCPU_10551,Run,711.5
711.5,0,CCPU_10552,Run,711.5
711.5,0,CCPU_10553,Run,711.5
711.5,0,CCPU_10554,Run,711.5
711.5,0,CCPU_10555,Run,711.5
711.5,0,CCPU_10556,Run,711.5
711.5,0,CCPU_10557,Run,711.5
711.5,0,CCPU_10558,Run,711.5
711.5,0,CCPU_10559,Run,711.5
711.5,0,CCPU_1056,Run,711.5
711.5,0,CCPU_10560,Run,711.5
711.5,0,CCPU_10561,Run,711.5
711.5,0,CCPU_10562,Run,711.5
711.5,0,CCPU_10563,Run,711.5
711.5,0,CCPU_10564,Run,711.5
711.5,0,CCPU_10565,Run,711.5
711.5,0,CCPU_10566,Run,711.5
711.5,0,CCPU_10567,Run,711.5
711.5,0,CCPU_10568,Run,711.5
711.5,0,CCPU_10569,Run,711.5
711.5,0,CCPU_1057,Run,711.5
711.5,0,CCPU_10570,Run,711.5
711.5,0,CCPU_10571,Run,711.5
711.5,0,CCPU_10572,Run,711.5
711.5,0,CCPU_10573,Run,711.5
711.5,0,CCPU_10574,Run,711.5
711.5,0,CCPU_10575,Run,711.5
711.5,0,CCPU_10576,Run,711.5
711.5,0,CCPU_10577,Run,711.5
711.5,0,CCPU_10578,Run,711.5
711.5,0,CCPU_10579,Run,711.5
711.5,0,CCPU_1058,Run,711.5
711.5,0,CCPU_10580,Run,711.5
711.5,0,CCPU_10581,Run,711.5
711.5,0,CCPU_10582,Run,711.5
